country_code,country_name,wb_region,wb_income,isic_section_index,isic_section_name,industry_id,industry_name,growth_rate_2015,growth_rate_2016,growth_rate_2017,growth_rate_2018,growth_rate_2019
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,47,Accounting,-1.546890106,-2.642276423,-2.54178273,-0.841514727,-1.946056675
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,50,Architecture & Planning,-0.610432852,-0.969766115,-0.284414107,-1.007274762,-0.758396533
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,70,Research,-1.582471089,-0.969932105,-0.917431193,-1.457253886,-2.189781022
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,76,Executive Office,-1.90023753,0.687285223,-1.440677966,-1.862828112,-0.827129859
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,80,Marketing & Advertising,-1.398239254,-1.576977904,-1.672535211,-2.061411075,-1.108033241
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,84,Information Services,-0.442477876,-1.585503964,-0.574382539,-2.188552189,-0.221238938
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,86,Environmental Services,-0.845070423,-0.676183321,0.374111485,0.429184549,-0.06684492
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,97,Market Research,-5.567226891,-2.283105023,-3.520352035,-1.857923497,-3.481012658
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,98,Public Relations & Communications,-2.592087312,-3.551136364,-2.593659942,-1.538461538,-2.013422819
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,99,Design,3.339191564,1.065619742,-3.353163872,1.810436635,-0.250375563
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,105,Professional Training & Coaching,0.434310532,0.256692336,0.108932462,0.429031105,-0.486111111
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,108,Translation & Localization,-2.734375,3.629032258,0.751879699,1.824817518,-0.711743772
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,110,Events Services,0.746268657,-0.095602294,1.83044316,1.111111111,-0.445632799
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,123,Outsourcing/Offshoring,-3.262502683,-1.206529454,-2.450518379,-1.597369039,-1.050514081
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,135,Mechanical or Industrial Engineering,-1.194231636,-0.814521759,-0.231160425,-0.270148582,-0.194384449
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,136,Photography,2.013422819,1.172529313,2.033898305,0.331125828,0.975609756
co,Colombia,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,140,Graphic Design,-1.387283237,-2.979737783,-2.7479092,-0.120336943,-0.117924528
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",28,Entertainment,-0.174641984,-2.70863836,-1.37037037,0.037119525,0.682226212
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",33,Sports,-1.620162016,0,1.199261993,2.888086643,1.647875108
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",37,Museums & Institutions,-3.389830508,-2.803738318,-1.98019802,0,-2.392344498
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",38,Fine Art,-0.704225352,-0.737100737,0.975609756,1.674641148,-1.395348837
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",39,Performing Arts,2.721088435,-0.687285223,0.34965035,2.447552448,0.341296928
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",85,Libraries,3.067484663,0.613496933,1.863354037,-1.156069364,0.574712644
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",111,Arts & Crafts,4.262295082,0.662251656,0.333333333,-0.643086817,0
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",115,Music,-0.273972603,1.673640167,2.459016393,1.188903567,1.030927835
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",1.669449082,1.814662473,0.620821394,-0.303951368,0.660441813
co,Colombia,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",127,Animation,-6,-2.155172414,-4.201680672,-2.542372881,3.265306122
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,B,Mining and quarrying,56,Mining & Metals,1.923076923,3.424657534,0.67114094,-4.137931034,0.71942446
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,B,Mining and quarrying,57,Oil & Energy,3.861003861,3.76984127,-1.541425819,-1.559454191,1.165048544
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,15,Pharmaceuticals,-0.049677099,-0.051679587,4.097510373,-0.389294404,0.803402647
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,23,Food Production,10.89630931,4.826862539,0.935499754,0.577200577,-1.339491917
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,52,Aviation & Aerospace,13.25301205,19.41747573,-9.302325581,-1.62601626,-9.090909091
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,53,Automotive,1.656495205,-1.077199282,-0.365296804,-1.467889908,-1.551094891
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,54,Chemicals,4.038772213,3.064516129,7.064364207,1.151079137,2.209944751
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,55,Machinery,-1.680672269,-0.877192982,-4.329004329,-0.45045045,1.777777778
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,60,Textiles,2.222222222,4.301075269,2.105263158,-1.030927835,2.083333333
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,83,Printing,2.189781022,2.941176471,1.438848921,-1.438848921,0.724637681
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,112,Electrical & Electronic Manufacturing,-1.88542422,2.429764617,0.222717149,-1.482579689,-2.122986823
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,117,Plastics,0,5.882352941,3.867403315,4.736842105,-1.45631068
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,144,Renewables & Environment,-3.255813953,-6.25,-0.985221675,-0.46728972,-3.139013453
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,146,Packaging & Containers,8.333333333,10.73446328,2.07253886,-1.538461538,-3.553299492
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,C,Manufacturing,147,Industrial Automation,-2.105263158,2.173913043,0.858369099,2.526315789,3.846153846
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,3,Computer Hardware,-6.417112299,-1.234567901,-1.290322581,1.307189542,-4.375
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,4,Computer Software,9.777015437,10.71428571,19.55411054,6.661676647,6.452691408
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,5,Computer Networking,2.966101695,-6.374501992,-10.12145749,-13.02521008,-1.769911504
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,6,Internet,4.030823948,4.917061611,6.943685074,1.756097561,3.90376759
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,7,Semiconductors,1.382170007,-4.180714767,-4.149377593,-9.523809524,-3.738317757
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,8,Telecommunications,3.893085415,-0.472255018,0.60132291,0.655933214,-1.567944251
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,36,Broadcast Media,-3.846153846,-2.493074792,-1.142857143,-8.238636364,-1.215805471
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,81,Newspapers,7.142857143,7.01754386,-3.448275862,11.11111111,1.694915254
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,82,Publishing,-8.4,-5.088495575,-3.087885986,-4.422604423,-1.282051282
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,96,Information Technology & Services,0.467648496,-0.831970419,-3.632982908,-2.675168572,-0.843850895
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,113,Online Media,4.166666667,4.285714286,5.633802817,-1.388888889,7.042253521
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,118,Computer & Network Security,2.631578947,1.369863014,0,0,12.79069767
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,J,Information and communication,126,Media Production,-1.88172043,-2.702702703,-6.199460916,-2.564102564,-1.133144476
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,41,Banking,-1.043757527,0.730841512,-0.336346437,-1.380335528,-0.299465241
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,42,Insurance,2.180094787,0.570884872,2.681992337,1.110083256,0.361336947
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,43,Financial Services,-0.289855072,-0.420064245,1.87007874,1.105622207,-1.37915442
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,45,Investment Banking,1.052631579,0,-2.247191011,2.298850575,3.260869565
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,46,Investment Management,-4.469273743,3.468208092,10.55555556,8.374384236,-3.03030303
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,106,Venture Capital & Private Equity,0,-2.53164557,-5,2.597402597,3.658536585
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,9,Law Practice,-3.134796238,-3.93442623,-2.512562814,0.501672241,-1.463414634
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,10,Legal Services,0.397614314,-1.020408163,2.024291498,-2.123552124,0.956022945
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,11,Management Consulting,0.251730648,0.431565968,-0.642148278,-1.414827391,0.599781897
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,12,Biotechnology,5.859375,9.842519685,29.47761194,18.23361823,11.26760563
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,16,Veterinary,4.301075269,-2.173913043,-2.222222222,0,3.125
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,47,Accounting,-5.210420842,-1.713062099,-1.505376344,-2.575107296,-0.215517241
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,50,Architecture & Planning,0.643086817,-0.4784689,1.92,-0.311041991,-1.219512195
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,70,Research,-5.119453925,26.66666667,10.54131054,4.611650485,-2.483069977
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,76,Executive Office,16.12903226,14.92537313,12.19512195,8.602150538,2.97029703
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,80,Marketing & Advertising,-0.388936906,-1.999111506,1.97752809,2.471812663,0.244399185
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,84,Information Services,1.132686084,-7.003257329,-6.034482759,5.063291139,2.152317881
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,86,Environmental Services,-3.448275862,-3.80952381,-3.908794788,0.660066007,0.651465798
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,97,Market Research,-3.076923077,0.819672131,-9.756097561,-5.504587156,0.952380952
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,98,Public Relations & Communications,-6.598984772,-2.285714286,0,1.630434783,-5.154639175
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,99,Design,-1.945525292,-3.629032258,-2.928870293,-2.109704641,5.982905983
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,105,Professional Training & Coaching,1.293103448,0.722543353,-1.302460203,1.149425287,0.840336134
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,108,Translation & Localization,-1,-0.534759358,3.804347826,3.626943005,3.431372549
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,110,Events Services,2.380952381,0,0.606060606,6.470588235,-0.534759358
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,114,Nanotechnology,-5,-3.529411765,-2.45398773,-1.242236025,-2.5
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,123,Outsourcing/Offshoring,-11.3692689,-11.3179449,-11.36851137,-7.986447241,-7.367336425
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,135,Mechanical or Industrial Engineering,4.320203304,21.06567534,6.477732794,5.420560748,3.117101938
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,136,Photography,5.194805195,4.87804878,1.204819277,4.651162791,-3.260869565
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,140,Graphic Design,4.651162791,-3.703703704,0.787401575,1.515151515,-1.492537313
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",28,Entertainment,-0.862068966,-2.183406114,-0.862068966,1.666666667,-2.641509434
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",33,Sports,1.796407186,-1.234567901,-1.851851852,0.595238095,-2.857142857
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",38,Fine Art,-3.448275862,-5.084745763,-3.389830508,-3.389830508,-3.333333333
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",115,Music,0,1.149425287,-2.325581395,-1.136363636,-1.111111111
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",-0.188679245,-0.778210117,-1.568627451,1.171875,0.751879699
cr,Costa Rica,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",127,Animation,-3.333333333,8.333333333,4.615384615,-1.449275362,0
cu,Cuba,Latin America & Caribbean ,Upper middle income,B,Mining and quarrying,56,Mining & Metals,1.111111111,2.197802198,0,-1.063829787,-2.105263158
cu,Cuba,Latin America & Caribbean ,Upper middle income,B,Mining and quarrying,57,Oil & Energy,-4.458598726,-2.666666667,-2.631578947,-3.289473684,-1.948051948
cu,Cuba,Latin America & Caribbean ,Upper middle income,C,Manufacturing,15,Pharmaceuticals,3.738317757,2.727272727,0,-2.608695652,-0.869565217
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,4,Computer Software,-15.97633136,-13.45565749,-8.150470219,-5.865102639,-5.042016807
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,6,Internet,-12.8,-6.349206349,-9.77443609,-10.29411765,-7.971014493
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,8,Telecommunications,-3.189300412,-2.907580478,-3.419689119,-2.408376963,-1.997896951
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,35,Motion Pictures & Film,-5.084745763,-8.333333333,-8.333333333,-3.333333333,-3.333333333
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,36,Broadcast Media,-3.389830508,-2.840909091,-4.469273743,-3.389830508,-1.149425287
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,82,Publishing,-11.47540984,-13.1147541,-10.34482759,-10.34482759,-8.928571429
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,96,Information Technology & Services,-11,-9.021601017,-9.577114428,-8.706467662,-4.528301887
cu,Cuba,Latin America & Caribbean ,Upper middle income,J,Information and communication,113,Online Media,0,-2.941176471,1.515151515,-1.470588235,-2.898550725
cu,Cuba,Latin America & Caribbean ,Upper middle income,K,Financial and insurance activities,43,Financial Services,-5.128205128,2.702702703,-1.298701299,-9.87654321,-1.298701299
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,11,Management Consulting,-3.703703704,-3.783783784,-6.914893617,-1.123595506,-0.546448087
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,12,Biotechnology,-2.980625931,-2.121212121,-1.526717557,-1.075268817,-0.154798762
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,50,Architecture & Planning,1.298701299,1.298701299,-1.282051282,-2.5,-1.265822785
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,70,Research,-11.9047619,-9.452736318,-10,-6.25,-6.382978723
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,80,Marketing & Advertising,-9.523809524,-7.36196319,-8.024691358,-0.641025641,-3.658536585
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,84,Information Services,-3.773584906,-4.375,-2.51572327,-1.935483871,-3.205128205
cu,Cuba,Latin America & Caribbean ,Upper middle income,M,Professional scientific and technical activities,99,Design,2.173913043,0,-3.092783505,-2.105263158,-1.063829787
cu,Cuba,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",38,Fine Art,1.886792453,-1.851851852,-7.01754386,-3.703703704,0
cu,Cuba,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",39,Performing Arts,0,0,-3.636363636,-1.851851852,-1.851851852
cu,Cuba,Latin America & Caribbean ,Upper middle income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",-6.172839506,-6.329113924,-2.597402597,-3.846153846,-1.298701299
cy,Cyprus,Europe & Central Asia,High income,B,Mining and quarrying,56,Mining & Metals,26,-8.620689655,-1.818181818,-5.357142857,0
cy,Cyprus,Europe & Central Asia,High income,B,Mining and quarrying,57,Oil & Energy,5.993150685,5.677655678,3.93258427,2.979515829,3.358208955
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,15,Pharmaceuticals,6.807511737,4.672897196,5.99078341,3.10421286,0.433839479
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,23,Food Production,2.608695652,6.481481481,5.454545455,-0.884955752,2.654867257
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,53,Automotive,2.202643172,3.652968037,2.262443439,-0.862068966,-2.155172414
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,54,Chemicals,5.494505495,-1.111111111,-2.298850575,-1.19047619,0
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,55,Machinery,6.896551724,-6.779661017,1.724137931,8.620689655,-7.936507937
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,112,Electrical & Electronic Manufacturing,0,4.47761194,0.724637681,-1.459854015,3.703703704
cy,Cyprus,Europe & Central Asia,High income,C,Manufacturing,144,Renewables & Environment,0,5.434782609,7.608695652,3.092783505,3.06122449
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,4,Computer Software,14.19753086,11.86440678,10.51546392,10.07905138,6.498194946
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,6,Internet,16.43835616,24.47761194,18.13031161,15.22309711,7.382550336
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,8,Telecommunications,5.145691259,5.759493671,5.27654164,5.655526992,3.518518519
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,36,Broadcast Media,4.72972973,10.34482759,2.580645161,0.657894737,0.662251656
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,82,Publishing,1.898734177,-5.732484076,-2.739726027,-2.127659574,-1.438848921
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,96,Information Technology & Services,11.213341,12.6686217,12.6002291,5.232247731,2.308876347
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,109,Computer Games,108.4507042,76.04166667,45.98540146,17.4863388,6.796116505
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,113,Online Media,18.6440678,9.836065574,7.936507937,7.462686567,19.40298507
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,118,Computer & Network Security,10.25641026,21.62162162,8.333333333,1.204819277,8.43373494
cy,Cyprus,Europe & Central Asia,High income,J,Information and communication,126,Media Production,7.975460123,1.25,-0.64516129,1.960784314,-1.265822785
cy,Cyprus,Europe & Central Asia,High income,K,Financial and insurance activities,41,Banking,5.69520817,2.806736167,2.988047809,-0.195771339,1.649646504
cy,Cyprus,Europe & Central Asia,High income,K,Financial and insurance activities,42,Insurance,4.037685061,2.54691689,1.992031873,1.044386423,1.153846154
cy,Cyprus,Europe & Central Asia,High income,K,Financial and insurance activities,43,Financial Services,3.659486115,5.41170378,4.782280393,7.007759457,2.993744415
cy,Cyprus,Europe & Central Asia,High income,K,Financial and insurance activities,45,Investment Banking,9.87654321,-2.325581395,-18.3908046,-2.941176471,1.538461538
cy,Cyprus,Europe & Central Asia,High income,K,Financial and insurance activities,46,Investment Management,14.4,22.5,25.3968254,10.52631579,4.678362573
cy,Cyprus,Europe & Central Asia,High income,K,Financial and insurance activities,129,Capital Markets,18.86792453,18.51851852,23.33333333,19.51219512,18
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,9,Law Practice,3.658536585,2.839116719,0.630914826,-4.938271605,0.641025641
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,10,Legal Services,3.82848392,1.100628931,2.53968254,4.920634921,4.248861912
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,11,Management Consulting,-0.366300366,-0.638569604,2.868318123,2.567394095,-1.577669903
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,47,Accounting,0.61247216,0.811123986,-1.060695345,-1.375598086,-2.574850299
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,50,Architecture & Planning,3.086419753,5.696202532,5.22875817,-0.613496933,1.829268293
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,70,Research,6.960556845,7.748184019,8.737864078,8.158508159,4.782608696
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,80,Marketing & Advertising,12.52336449,14.01869159,16.69658887,8.150470219,0.56980057
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,86,Environmental Services,3.389830508,12.06896552,10.34482759,-1.639344262,-1.754385965
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,98,Public Relations & Communications,-3.703703704,0,3.703703704,-1.754385965,3.50877193
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,99,Design,4.359673025,3.260869565,2.747252747,2.43902439,1.319261214
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,105,Professional Training & Coaching,6.25,5,1.941747573,1.869158879,-1.785714286
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,110,Events Services,0.574712644,4.516129032,5.732484076,0.584795322,1.704545455
cy,Cyprus,Europe & Central Asia,High income,M,Professional scientific and technical activities,135,Mechanical or Industrial Engineering,10.06711409,9.589041096,9.395973154,9.74025974,6.547619048
cy,Cyprus,Europe & Central Asia,High income,R,"Arts, entertainment and recreation ",28,Entertainment,15.65217391,15.51724138,11.57024793,12.06896552,3.007518797
cy,Cyprus,Europe & Central Asia,High income,R,"Arts, entertainment and recreation ",33,Sports,5.025125628,-2.040816327,-3.10880829,-1.030927835,-0.507614213
cy,Cyprus,Europe & Central Asia,High income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",4.854368932,4.368932039,3.883495146,3.827751196,0.900900901
cz,Czech Republic,Europe & Central Asia,High income,B,Mining and quarrying,56,Mining & Metals,1.096491228,-0.892857143,-0.982615268,0.998463902,-0.828937453
cz,Czech Republic,Europe & Central Asia,High income,B,Mining and quarrying,57,Oil & Energy,0.66068101,0.940930476,0.918862691,-0.221994536,0.269996625
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,15,Pharmaceuticals,9.06106369,6.907962771,6.531881804,7.072905332,3.105897902
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,23,Food Production,-2.143260011,0.533807829,2.807646356,2.634660422,0.279955207
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,52,Aviation & Aerospace,2.528089888,4.184704185,1.466480447,2.187286398,0.331564987
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,53,Automotive,1.985721999,3.36159721,2.034866772,1.418239349,-0.957697149
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,54,Chemicals,0.088378259,-0.543724513,1.225045372,-0.133809099,-0.48415493
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,55,Machinery,1.272033436,0.728464761,1.385639734,0.664684275,-0.102197241
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,60,Textiles,3.917525773,0.207900208,-0.421052632,1.898734177,0.81300813
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,61,Paper & Forest Products,6.140350877,8.38150289,2.425876011,2.894736842,0.738916256
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,62,Railroad Manufacture,0.395778364,0.400534045,1.324503311,2.368421053,2.005012531
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,83,Printing,-1.264222503,0.258064516,-0.512820513,-0.127713921,-0.892857143
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,112,Electrical & Electronic Manufacturing,0.132490828,-1.21349239,-0.843135214,-2.920694315,-0.031894535
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,117,Plastics,-0.135317997,0.539811066,1.854304636,2.030456853,0.97799511
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,144,Renewables & Environment,0,3.535353535,1.644736842,1.446945338,3.110419907
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,145,"Glass, Ceramics & Concrete",4.956896552,0.831600832,1.855670103,1.419878296,3.413654618
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,146,Packaging & Containers,0.997782705,2.386363636,5.524239008,1.859956236,1.378579003
cz,Czech Republic,Europe & Central Asia,High income,C,Manufacturing,147,Industrial Automation,3.497501784,2.333804809,3.502747253,1.044386423,-1.250781739
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,3,Computer Hardware,-2.417582418,-1.179245283,2.696078431,-3.990610329,2.444987775
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,4,Computer Software,5.334957369,2.590489709,0.929752066,1.382022472,1.629195178
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,5,Computer Networking,1.369863014,2.156334232,2.313624679,-0.480769231,-0.930232558
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,6,Internet,5.24375256,5.174853447,3.390483529,1.373626374,0.088183422
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,7,Semiconductors,-2.638190955,-3.524804178,-3.217158177,13.81668947,4.829210836
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,8,Telecommunications,-2.08741783,-1.274041406,-1.125,-0.996423097,-2.398050782
cz,Czech Republic,Europe & Central Asia,High income,J,Information and communication,35,Motion Pictures & Film,0.457665904,-0.712589074,1.650943396,0.688073394,0.900900901
